awb_number,batch_id,courier_,merchant_id,city,tier,discrepancy_type,expected_value,actual_value,variance_rs,severity,detected_at
AWB110827,BATCH-B,DTDC,M-008,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110828,BATCH-D,DTDC,M-009,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110829,BATCH-A,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,3.57,4.64,64.0,LOW,2026-09-14 22:11:31.453814
AWB110830,BATCH-B,Kwikship,M-019,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,143.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB110831,BATCH-B,DTDC,M-012,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110832,BATCH-B,Kwikship,M-004,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,129.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB110843,BATCH-B,Bluedart,M-005,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,139.0,139.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110850,BATCH-A,Kwikship,M-006,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,181.0,181.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110854,BATCH-B,DTDC,M-007,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110855,BATCH-A,Delhivery,M-006,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,224.0,224.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110861,BATCH-B,DTDC,M-004,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110875,BATCH-B,Shiprocket,M-019,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,21.0,722.0,MEDIUM,2026-09-14 22:11:31.791087
AWB110882,BATCH-C,Bluedart,M-005,Lucknow,Tier-3,WEIGHT_DISPUTE,1.61,1.99,23.0,LOW,2026-09-14 22:11:31.453814
AWB110888,BATCH-A,DTDC,M-012,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB110892,BATCH-A,DTDC,M-005,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110895,BATCH-C,DTDC,M-006,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110903,BATCH-C,Bluedart,M-014,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,199.0,199.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110906,BATCH-A,DTDC,M-009,Indore,Tier-2,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB110908,BATCH-C,DTDC,M-001,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110909,BATCH-A,DTDC,M-015,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110928,BATCH-D,Kwikship,M-010,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,117.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB110934,BATCH-B,Bluedart,M-005,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,193.0,193.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110939,BATCH-B,DTDC,M-009,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB110942,BATCH-D,DTDC,M-012,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110943,BATCH-B,Kwikship,M-020,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,129.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB110944,BATCH-B,Kwikship,M-006,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1361.0,HIGH,2026-09-14 22:11:31.913657
AWB110944,BATCH-DUP,Kwikship,M-006,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1361.0,HIGH,2026-09-14 22:11:31.913657
AWB110945,BATCH-A,Delhivery,M-015,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4151.0,3915.0,236.0,MEDIUM,2026-09-14 22:10:12.726074
AWB110948,BATCH-A,Delhivery,M-020,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB110948,BATCH-DUP,Delhivery,M-020,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB110955,BATCH-C,DTDC,M-020,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110961,BATCH-A,Bluedart,M-019,Jaipur,Tier-3,WEIGHT_DISPUTE,5.7,7.48,107.0,MEDIUM,2026-09-14 22:11:31.453814
AWB110965,BATCH-D,DTDC,M-008,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110966,BATCH-A,DTDC,M-008,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110970,BATCH-B,Kwikship,M-003,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,124.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB110979,BATCH-D,Delhivery,M-015,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3032.0,2795.0,237.0,MEDIUM,2026-09-14 22:10:12.726074
AWB110982,BATCH-B,DTDC,M-019,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB110987,BATCH-A,DTDC,M-018,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110991,BATCH-D,Delhivery,M-014,Delhi,Tier-1,COD_SHORT_REMITTANCE,3486.0,3313.0,173.0,MEDIUM,2026-09-14 22:10:12.726074
AWB110993,BATCH-C,Shiprocket,M-001,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,193.0,193.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110996,BATCH-C,DTDC,M-011,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB110997,BATCH-B,Shiprocket,M-007,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,130.0,130.0,MEDIUM,2026-09-14 22:11:31.631484
AWB110998,BATCH-D,DTDC,M-007,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111000,BATCH-B,Bluedart,M-001,Jaipur,Tier-3,WEIGHT_DISPUTE,5.57,7.18,96.0,LOW,2026-09-14 22:11:31.453814
AWB111003,BATCH-B,Kwikship,M-006,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,128.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB111005,BATCH-D,DTDC,M-003,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111007,BATCH-D,Bluedart,M-009,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,216.0,216.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111009,BATCH-B,Bluedart,M-002,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,230.0,230.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111009,BATCH-B,Bluedart,M-002,Jaipur,Tier-3,WEIGHT_DISPUTE,5.58,7.35,106.0,MEDIUM,2026-09-14 22:11:31.453814
AWB111017,BATCH-C,Kwikship,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,119.0,119.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111027,BATCH-B,DTDC,M-014,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111030,BATCH-C,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,135.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB111033,BATCH-B,Bluedart,M-019,Jaipur,Tier-3,WEIGHT_DISPUTE,7.22,8.63,85.0,LOW,2026-09-14 22:11:31.453814
AWB111039,BATCH-B,Delhivery,M-018,Mumbai,Tier-1,COD_SHORT_REMITTANCE,5300.0,5131.0,169.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111039,BATCH-B,Delhivery,M-018,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,240.0,240.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111042,BATCH-C,DTDC,M-004,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB111058,BATCH-B,DTDC,M-018,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111062,BATCH-C,Bluedart,M-010,Lucknow,Tier-3,WEIGHT_DISPUTE,0.88,1.14,16.0,LOW,2026-09-14 22:11:31.453814
AWB111064,BATCH-B,Bluedart,M-009,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,150.0,150.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111070,BATCH-C,DTDC,M-006,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111076,BATCH-A,Delhivery,M-013,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,235.0,235.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111081,BATCH-B,Shiprocket,M-016,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,179.0,179.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111090,BATCH-A,Kwikship,M-004,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,136.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB111091,BATCH-A,DTDC,M-004,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111092,BATCH-C,Delhivery,M-015,Delhi,Tier-1,COD_SHORT_REMITTANCE,4445.0,4262.0,183.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111092,BATCH-C,Delhivery,M-015,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,121.0,121.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111095,BATCH-B,DTDC,M-004,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111099,BATCH-D,Delhivery,M-003,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,224.0,224.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111100,BATCH-C,Delhivery,M-018,Indore,Tier-2,COD_SHORT_REMITTANCE,4839.0,4498.0,341.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111103,BATCH-A,DTDC,M-008,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111114,BATCH-B,Bluedart,M-004,Lucknow,Tier-3,WEIGHT_DISPUTE,0.65,0.77,7.0,LOW,2026-09-14 22:11:31.453814
AWB111116,BATCH-C,DTDC,M-020,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111121,BATCH-C,Kwikship,M-018,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,119.0,119.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111122,BATCH-C,DTDC,M-001,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111131,BATCH-B,DTDC,M-003,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111136,BATCH-A,Kwikship,M-008,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,101.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB111136,BATCH-A,Kwikship,M-008,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,175.0,175.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111138,BATCH-C,Delhivery,M-003,Delhi,Tier-1,COD_SHORT_REMITTANCE,3108.0,3010.0,98.0,LOW,2026-09-14 22:10:12.726074
AWB111139,BATCH-B,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,1.85,2.29,26.0,LOW,2026-09-14 22:11:31.453814
AWB111141,BATCH-D,Bluedart,M-020,Lucknow,Tier-3,WEIGHT_DISPUTE,6.29,8.07,107.0,MEDIUM,2026-09-14 22:11:31.453814
AWB111142,BATCH-B,Kwikship,M-015,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,130.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB111143,BATCH-A,Kwikship,M-009,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,121.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB111145,BATCH-A,Kwikship,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,180.0,180.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111148,BATCH-B,Bluedart,M-004,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,230.0,230.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111190,BATCH-B,DTDC,M-003,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,152.0,152.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111195,BATCH-D,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,6.81,8.34,92.0,LOW,2026-09-14 22:11:31.453814
AWB111202,BATCH-C,Kwikship,M-018,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,216.0,216.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111203,BATCH-B,DTDC,M-020,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,109.0,109.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111205,BATCH-C,Kwikship,M-012,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,127.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB111206,BATCH-A,DTDC,M-016,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111212,BATCH-C,Delhivery,M-008,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4118.0,3906.0,212.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111213,BATCH-A,DTDC,M-011,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111218,BATCH-A,DTDC,M-017,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111219,BATCH-B,Delhivery,M-015,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,121.0,121.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111224,BATCH-A,Kwikship,M-006,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,109.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB111224,BATCH-A,Kwikship,M-006,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,194.0,194.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111235,BATCH-D,DTDC,M-015,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111240,BATCH-B,Kwikship,M-016,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,114.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB111245,BATCH-A,Kwikship,M-012,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,115.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB111246,BATCH-A,DTDC,M-004,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111253,BATCH-A,DTDC,M-016,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111258,BATCH-C,Delhivery,M-012,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,141.0,141.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111263,BATCH-A,Kwikship,M-016,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,117.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB111264,BATCH-D,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,5.95,7.71,106.0,MEDIUM,2026-09-14 22:11:31.453814
AWB111266,BATCH-A,DTDC,M-019,Pune,Tier-2,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB111266,BATCH-A,DTDC,M-019,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,205.0,205.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111267,BATCH-B,Bluedart,M-003,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,103.0,103.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111268,BATCH-A,Delhivery,M-018,Jaipur,Tier-3,COD_SHORT_REMITTANCE,4797.0,4649.0,148.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111271,BATCH-C,DTDC,M-002,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111274,BATCH-D,Bluedart,M-007,Jaipur,Tier-3,WEIGHT_DISPUTE,4.2,5.46,76.0,LOW,2026-09-14 22:11:31.453814
AWB111277,BATCH-B,Bluedart,M-014,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,193.0,193.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111277,BATCH-B,Bluedart,M-014,Lucknow,Tier-3,WEIGHT_DISPUTE,3.57,4.63,63.0,LOW,2026-09-14 22:11:31.453814
AWB111284,BATCH-C,DTDC,M-002,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111287,BATCH-B,Delhivery,M-002,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4348.0,4006.0,342.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111289,BATCH-A,Kwikship,M-004,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,131.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB111290,BATCH-C,Bluedart,M-015,Lucknow,Tier-3,WEIGHT_DISPUTE,3.38,4.11,44.0,LOW,2026-09-14 22:11:31.453814
AWB111302,BATCH-B,Shiprocket,M-003,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,21.0,1994.0,MEDIUM,2026-09-14 22:11:31.791087
AWB111306,BATCH-B,Bluedart,M-020,Jaipur,Tier-3,WEIGHT_DISPUTE,3.11,3.92,48.0,LOW,2026-09-14 22:11:31.453814
AWB111307,BATCH-A,DTDC,M-002,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,131.0,131.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111313,BATCH-D,Bluedart,M-011,Jaipur,Tier-3,WEIGHT_DISPUTE,2.49,3.06,34.0,LOW,2026-09-14 22:11:31.453814
AWB111317,BATCH-B,DTDC,M-001,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111317,BATCH-B,DTDC,M-001,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,235.0,235.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111320,BATCH-D,Shiprocket,M-016,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,164.0,164.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111322,BATCH-D,Delhivery,M-014,Delhi,Tier-1,COD_SHORT_REMITTANCE,5633.0,5349.0,284.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111325,BATCH-B,Bluedart,M-013,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,165.0,165.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111326,BATCH-D,DTDC,M-015,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111327,BATCH-C,DTDC,M-019,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111329,BATCH-B,Kwikship,M-016,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,116.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB111329,BATCH-B,Kwikship,M-016,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,191.0,191.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111332,BATCH-D,DTDC,M-006,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111332,BATCH-D,DTDC,M-006,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,216.0,216.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111334,BATCH-D,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,4.18,5.06,53.0,LOW,2026-09-14 22:11:31.453814
AWB111339,BATCH-C,Kwikship,M-005,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,162.0,162.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111342,BATCH-A,DTDC,M-017,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111351,BATCH-C,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111357,BATCH-B,DTDC,M-018,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB111359,BATCH-A,Delhivery,M-014,Jaipur,Tier-3,COD_SHORT_REMITTANCE,4780.0,4486.0,294.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111368,BATCH-C,Kwikship,M-020,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,129.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB111371,BATCH-D,Delhivery,M-004,Lucknow,Tier-3,COD_SHORT_REMITTANCE,5190.0,4911.0,279.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111375,BATCH-B,Bluedart,M-004,Jaipur,Tier-3,WEIGHT_DISPUTE,2.17,2.73,34.0,LOW,2026-09-14 22:11:31.453814
AWB111377,BATCH-D,Kwikship,M-003,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,209.0,209.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111379,BATCH-A,Kwikship,M-019,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,105.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB111380,BATCH-D,DTDC,M-013,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111383,BATCH-D,Shiprocket,M-011,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB111383,BATCH-DUP,Shiprocket,M-011,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB111388,BATCH-B,Shiprocket,M-009,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,18.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB111395,BATCH-D,DTDC,M-001,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB111402,BATCH-B,Bluedart,M-012,Lucknow,Tier-3,WEIGHT_DISPUTE,7.62,9.43,109.0,MEDIUM,2026-09-14 22:11:31.453814
AWB111414,BATCH-B,Kwikship,M-006,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1706.0,HIGH,2026-09-14 22:11:31.913657
AWB111414,BATCH-DUP,Kwikship,M-006,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,1706.0,HIGH,2026-09-14 22:11:31.913657
AWB111429,BATCH-D,Kwikship,M-007,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,133.0,133.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111434,BATCH-A,Delhivery,M-018,Delhi,Tier-1,COD_SHORT_REMITTANCE,4695.0,4462.0,233.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111440,BATCH-B,Shiprocket,M-004,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,182.0,182.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111441,BATCH-A,Kwikship,M-013,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,106.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB111444,BATCH-A,Delhivery,M-018,Indore,Tier-2,COD_SHORT_REMITTANCE,5006.0,4629.0,377.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111449,BATCH-B,Delhivery,M-012,Pune,Tier-2,COD_SHORT_REMITTANCE,3293.0,3052.0,241.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111458,BATCH-A,Bluedart,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,227.0,227.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111459,BATCH-D,Delhivery,M-011,Delhi,Tier-1,COD_SHORT_REMITTANCE,4642.0,4490.0,152.0,MEDIUM,2026-09-14 22:10:12.726074
AWB111465,BATCH-B,Kwikship,M-008,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,136.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB111473,BATCH-A,Bluedart,M-008,Jaipur,Tier-3,WEIGHT_DISPUTE,3.18,4.1,56.0,LOW,2026-09-14 22:11:31.453814
AWB111476,BATCH-C,Shiprocket,M-018,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,171.0,171.0,MEDIUM,2026-09-14 22:11:31.631484
AWB111477,BATCH-B,Delhivery,M-016,Mumbai,Tier-1,COD_SHORT_REMITTANCE,3165.0,3067.0,98.0,LOW,2026-09-14 22:10:12.726074
AWB111480,BATCH-B,Bluedart,M-008,Jaipur,Tier-3,WEIGHT_DISPUTE,1.68,2.21,32.0,LOW,2026-09-14 22:11:31.453814
AWB111481,BATCH-C,Shiprocket,M-017,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,25.0,2789.0,MEDIUM,2026-09-14 22:11:31.791087
AWB111483,BATCH-B,Kwikship,M-020,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,106.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB111485,BATCH-C,Kwikship,M-002,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,217.0,217.0,MEDIUM,2026-09-14 22:11:31.631484
